ID,Nome,Detalhes,Ano de Matr¡cula,Lugar de Origem,X,Y
3481,"Lambert, Henry","of co. Southampton, gent. New Coll., matric. 24 April, 1618, aged 19; B.C.L. 28 May, 1624; died, a fellow, 1626. See Gutch, i. 213.",1618,Hampshire,449617.126576912,124697.983422275
3578,"Lee, John","of Hants, pleb. Brasenose Coll., matric. entry dated 28 June, 1616, aged 13; B.A. from All Souls' Coll. 9 Feb., 1620-1.",1616,Hampshire,449617.126576912,124697.983422275
3585,"Lea, William","of Southants, pleb. Lincoln Coll., matric. 15 March, 1604-5, aged 18; B.A. 15 July, 1608, M.A. 22 May, 1611.",1604,Hampshire,449617.126576912,124697.983422275
3596,"Leigh, John","of Southants, arm. Christ Church, matric. 25 Oct., 1616, aged 18; one of these names knighted 1 Sept., 1628, M.P. Yarmouth 1640 (l.p.), till secluded in 1648, re-elected 1660; died about 1666. See Foster's Parliamentary Dictionary.",1616,Hampshire,449617.126576912,124697.983422275
3713,"Lloyde, Thomas","of Southants, cler. fil. Broadgates Hall, matric. 12 Nov., 1619, aged 19, as Floyd; B.A. 10 May, 1620, M.A. 1 Feb., 1622-3, as Lloyd.",1619,Hampshire,449617.126576912,124697.983422275
3719,"Locke, James","of Southants, gent. Brasenose Coll., matric. 14 March, 1616-7, aged 18.",1616,Hampshire,449617.126576912,124697.983422275
3736,"Long, Kingsmell","of Southants, gent. St. Alban Hall, matric. 2 March, 1603-4, aged 15; student of Lincoln's Inn 1608, as of Somerset, gent. See William same date. See Foster's Inns of Court Reg.",1603,Hampshire,449617.126576912,124697.983422275
3740,"Longe, William","of Southants, gent. St. Alban Hall, matric. 2 March, 1603-4, aged 16. See Kingsmill, same date.",1603,Hampshire,449617.126576912,124697.983422275
3747,"Love, John","of Southants, gent. St. Edmund Hall, matric. 11 Oct., 1605, aged 19; student of Middle Temple 1606 (as son and heir of Richard, of Basing Froxfield, Hants, gent.); died in 1628; father of next. See Foster's Inns of Court Reg. [10]",1605,Hampshire,449617.126576912,124697.983422275
3769,"Lucy, George","of Southants, militis fil. Corpus Christi Coll., matric. 30 Oct., 1607, aged 14; B.A. 21 June, 1610, student of Gray's Inn 1609 (as son of Sir Thomas) slain in France; brother of Francis, etc. See Foster's Gray's Inn Reg.",1607,Hampshire,449617.126576912,124697.983422275
3793,"Lyne, Richard","of Southants, gent. Balliol Coll., matric. 11 July, 1606, aged 19; student of Middle Temple 1608, as son and heir of Richard, of Ringwood, Hants, gent. See Foster's Inns of Court Reg.",1606,Hampshire,449617.126576912,124697.983422275
3805,"Madgwicke, Henry","of Southants, pleb. New Coll., matric. 13 Oct., 1609, aged 19; B.C.L. 11 April, 1616, rector of Allington, Wilts, 1624. See Foster's Index Eccl.",1609,Hampshire,449617.126576912,124697.983422275
3806,"Madgwicke, John (Magdgwicke)","of Hants, pleb. Hart Hall, matric. 3 May, 1616, aged 14.",1616,Hampshire,449617.126576912,124697.983422275
3809,"Mahatt, Philip","of Southants, pleb. Hart Hall, matric. 30 June, 1615, aged 16; B.A. 27 April, 1619; M.A. from New Coll. 6 May, 1622, prebendal rector of Compton Bishop in Wells 1620, vicar of East Brent, Somerset, 1622. See Foster's Index Eccl. [15]",1615,Hampshire,449617.126576912,124697.983422275
3897,"Mason, Allen","of Southants, pleb. Magdalen Coll., matric. 8 June, 1604, aged 16; chorister 1595-1607, B.A. 21 Jan., 1608-9, rector of Farnborough, Hants, 1615. See Bloxam, i. 27; & Foster's Index Eccl.",1604,Hampshire,449617.126576912,124697.983422275
3906,"Mason, William","of Southants, pleb. Magdalen Hall, matric. 27 June, 1606, aged 16; demy Magdalen Coll. 1610-14, B.A. 10 June, 1611, M.A. 5 July, 1614, fellow 1614-20, rector of Horsington, co. Lincoln, 1619-31. See Bloxam, v. 33; & Foster's Index Eccl.",1606,Hampshire,449617.126576912,124697.983422275
3928,"Matkyn, Francis","of Southants, gent. New Coll., matric. 16 Oct., 1607, aged 18; B.C.L. 30 June, 1614; vicar of Andover, Hants, 1624. See Foster's Index Eccl.",1607,Hampshire,449617.126576912,124697.983422275
3957,"Mayor, Richard (Maijor)","of Southants, gent. Queen's Coll., matric. 9 Nov., 1621, aged 17; B.A. 15 April, 1624.",1621,Hampshire,449617.126576912,124697.983422275
3983,"Merwin, James","of Southants, arm. Christ Church, matric. 10 June, 1618, aged 15 (1s. Sir Henry); commanded the king's ship ""St. Claude"" in the narrow seas under his father in 1626; buried at Dublin 12 July, 1641; brother of Audley.",1618,Hampshire,449617.126576912,124697.983422275
3997,"Michelborne, Edward","of Southants, equitis fil. Christ Church, matric. 8 June, 1604, aged 17; student of Middle Temple 1606, as son and heir of Edward, of Hamondes, Sussex, kt., M.P. Bramber 1593, who was knighted at Dublin 5 Aug., 1599. See Foster's Inns of Court Reg.",1604,Hampshire,449617.126576912,124697.983422275
4021,"Mill, Thomas (Myll)","s. John, of Southampton (town), bart. Magdalen Hall, matric. 3 March, 1625-6, aged 16; student of Lincoln's Inn 1627; brother of Richard 1631, and of John 1623. See Foster's Inns of Court Reg.",1625,Hampshire,449617.126576912,124697.983422275
4037,"Milles, James (Mylles)","of Southants, gent. Queen's Coll., matric. 15 Nov., 1605, aged 18.",1605,Hampshire,449617.126576912,124697.983422275
4040,"Milles, Richard (Mylles)","of Southants, gent. Christ Church. matric. 19 June, 1618, aged 19; student 1616, B.A. 26 June, 1620, M.A. 26 June, 1623; will at Oxford proved 12 May, 1633, as Mylles. See Al. West. 85.",1618,Hampshire,449617.126576912,124697.983422275
4041,"Mills, William (Mylles)","of Southants, gent. Queen's Coll., matric. 15 Nov., 1605, aged 14. [35]",1605,Hampshire,449617.126576912,124697.983422275
4075,"Moore, John","of Southants, arm. University Coll., matric. 17 Nov., 1615, aged 14; student of Lincoln's Inn 1617 (as son and heir of John, of Baddesley, Southants, serjeant-at-law), he or his father M.P. Lymington, Hants, 1624-6. See Foster's Inns of Court Reg. [35]",1615,Hampshire,449617.126576912,124697.983422275
4083,"Mo(o)re, Thomas","of Hants, gent. New Coll., matric. 11 Oct., 1616, aged 20; B.A. 10 May, 1620, M.A. 15 Jan., 1623-4.",1616,Hampshire,449617.126576912,124697.983422275
4167,"Mynne, Francis","s. Richard, of Wymering, Hants, gent. Christ Church, matric. 24 July, 1624, aged 20; B.A. 13 June, 1626, M.A. 11 June, 1629, a student from Westminster 1624. See Al. West. 91.",1624,Hampshire,449617.126576912,124697.983422275
4190,"Nevey, John","of Hants, gent. New Coll., matric. 11 Oct., 1616, aged 18; B.A. 10 May, 1620, M.A. 15 Jan., 1623-4.",1616,Hampshire,449617.126576912,124697.983422275
4191,"Nevey, William","of Southants, gent. Queen's Coll., matric. 19 Nov., 1619, aged 16. [5]",1619,Hampshire,449617.126576912,124697.983422275
4197,"Nevill, Thomas","3s. Edward, of Bentworth, Hants, arm. St. Mary Hall, matric. 24 April, 1623, aged 17, not named in the pedigrees.",1623,Hampshire,449617.126576912,124697.983422275
4279,"Noyes, William","of Hants, gent. Magdalen Hall, matric. 21 June, 1616, aged 18; B.A. 4 July, 1617, M.A. 17 May, 1620, rector of Sherfield English, Hants, 1661. See Foster's Index Eccl.",1616,Hampshire,449617.126576912,124697.983422275
4298,"Oglander, George","of Southants, militis fil. Hart Hall, matric. 16 Dec., 1608, aged 16; student of Inner Temple 1611, as of Nunwell, Isle of Wight, gent. (s. Sir William, knighted 30 Aug., 1606); brother of John 1603. See Foster's Inns of Court Register.",1608,Hampshire,449617.126576912,124697.983422275
4338,"Oviatt, John","of Southants, pleb. New Coll., matric. 12 Oct., 1610, aged 19; B.A. 9 May, 1614; student of Middle Temple 1616, as son and heir of Hugh, of Ringwood, Hants. See Foster's Inns of Court Reg.",1610,Hampshire,449617.126576912,124697.983422275
4360,"Oxenbregge, Henry","of Southants, eq. aur. fil. Oriel Coll., matric. 27 Oct., 1615, aged 18; student of Inner Temple 1616, as of Hurstborne, Hants (s. Sir Robert); brother of William 1615. See Foster's Inns of Court Reg.",1615,Hampshire,449617.126576912,124697.983422275
4362,"Oxenbregge, William","of Southants, eq. aur. fil. Oriel Coll., matric. 27 Oct., 1615, aged 16; student of Inner Temple 1616, as of Hurstborne Priors, Hants (s. Sir Robert); brother of Henry 1615. See Foster's Inns of Court Reg. [10]",1615,Hampshire,449617.126576912,124697.983422275
4371,"Page, William","of Southants, pleb. Hart Hall, matric. 27 Jan., 1608-9, aged 20; student of Middle Temple 1610, as son and heir of Leonard, of Old Alresford, Hants, gent. See Foster's Inns of Court Reg.",1608,Hampshire,449617.126576912,124697.983422275
4395,"Parke, John","of Southants, pleb. Queen's Coll., matric. 28 April, 1615, aged 18; B.A. 28 June, 1617; M.A. from New Coll. 10 May, 1620, as Parkes.",1615,Hampshire,449617.126576912,124697.983422275
4407,"Parkinson, James","of Southants, pleb. Queen's Coll., matric. 10 Nov., 1621, aged 18; B.A. 2 June, 1625, M.A. 20 May, 1628.",1621,Hampshire,449617.126576912,124697.983422275
4408,"Parkinson, John","of Southants, arm. Queen's Coll., matric. 15 May, 1607, aged 16.",1607,Hampshire,449617.126576912,124697.983422275
4423,"Parsons, Daniel","of Southants, gent. St. John's Coll., matric. entry 27 May, 1603, aged 14. [30]",1603,Hampshire,449617.126576912,124697.983422275
4433,"Parsons, Richard","of Southants, pleb. New Coll., matric. 29 Jan., 1618-19, aged 20; B.A. 20 June, 1622, M.A. 20 April, 1626, B.D. 20 Feb., 1635-6, licenced to preach 23 Feb., 1635-6. [30]",1618,Hampshire,449617.126576912,124697.983422275
4545,"Pescod, Thomas","s. John, of Horsley, Hants, pleb. Magdalen Hall, matric. 28 Jan., 1624-5, aged 15.",1624,Hampshire,449617.126576912,124697.983422275
4578,"Phillipps, John","s. William, of Winchester (city), gent. Hart Hall, matric. 13 Dec., 1622, aged 20.",1622,Hampshire,449617.126576912,124697.983422275
4613,"Pincke, Francis","s. Robert, of Alresford, Hants, pleb. New Coll., matric. 12 Nov., 1624, aged 16; B.A. 17 Dec., 1630, vicar of Vowchurch, co. Hereford, 1637. See Foster's Index Eccl.",1624,Hampshire,449617.126576912,124697.983422275
4702,"Powlett, George","of Southants, eq. aur. fil. Hart Hall, matric. 13 Oct., 1615, aged 17.",1615,Hampshire,449617.126576912,124697.983422275
4814,"Prior, John","of Southants, pleb. Magdalen Hall, matric. 28 April, 1615, aged 19; B.A. 27 May, 1617.",1615,Hampshire,449617.126576912,124697.983422275
4834,"Puleston, Roger","of Southants, cler. fil. Hart Hall, matric. 17 April, 1618, aged 16, B.A. 16 Nov., 1620; B.Med. from Pembroke Coll. and licenced to practice 28 March, 1626; D.Med. from Magdalen Coll. 7 July, 1642.",1618,Hampshire,449617.126576912,124697.983422275
4912,"Reade, John","of Southants, pleb. Balliol Coll., matric. 16 July, 1621, aged 19; B.A. 7 Feb., 1623-4, M.A. 6 July, 1626. See also John 1670.",1621,Hampshire,449617.126576912,124697.983422275
4923,"Re(e)ve, Gabriel","of Southants, pleb. New Coll., matric. 23 Oct., 1612, aged 19; B.A. 11 April, 1616, M.A. 21 Jan., 1618-19.",1612,Hampshire,449617.126576912,124697.983422275
4935,"Reynoldes, George (Raynoldes)","of Southants, pleb. Wadham Coll., matric. 9 March, 1620-1, aged 17, B.A. 21 Feb., 1624-5, M.A. (?Magdalen Coll.) 25 June, 1628, rector of Pittleworth 1661, and of North Stoneham, Hants, 1670-2. See Foster's Index Eccl.",1620,Hampshire,449617.126576912,124697.983422275
5105,"Ryves, George","of Hants, arm. Wadham Coll., matric. 17 Oct., 1617, aged 17.",1617,Hampshire,449617.126576912,124697.983422275
5123,"St. John, John","of Hants, arm. fil. nat. max. Magdalen Hall, matric. entry 17 April, 1618, aged 14; student of Middle Temple 1621, as son and heir of Henry, of Farley, Hants, esq. See Foster's Inns of Court Reg.",1618,Hampshire,449617.126576912,124697.983422275
5140,"Samborne, Thomas","s. James, of Clatford, Hants, sacerd. Magdalen Hall, matric. 31 Oct., 1623, aged 17; B.A. from Magdalen Coll. 1 Feb., 1626-7, rector of Upper Clatford 1632. See Foster's Index Eccl. & Add. MS. 15,670, p. 194.",1623,Hampshire,449617.126576912,124697.983422275
5141,"Sampson, John","of Southants, cler. fil. Balliol Coll., matric. 9 Nov., 1621, aged 16; B.A. from Corpus Christi Coll. 22 Feb., 1624-5, M.A. 23 Feb., 1627-8; vicar of Blewbury, Berks, 1629. See Foster's Index Eccl.",1621,Hampshire,449617.126576912,124697.983422275
5172,"Satterthwayte, Samuel","of Southants, pleb. Trinity Coll., matric. 26 Oct., 1621, aged 19; B.A. 10 May, 1627, M.A. 15 April, 1630.",1621,Hampshire,449617.126576912,124697.983422275
5228,"Seaman, Thomas","of Hants, pleb. Magdalen Hall, matric. 21 June, 1616, aged 17.",1616,Hampshire,449617.126576912,124697.983422275
5231,"Se(a)rle, George","of Hants, gent. Christ Church, matric. 19 April, 1616, aged 18; bar.-at-law, Lincoln's Inn, 1625 (as son and heir of William of St. Crucis, Isle of Wight, gent.); perhaps M.P. Taunton 1640-50 (L.P.), a rumper 1659. See Foster's Judges and Barristers.",1616,Hampshire,449617.126576912,124697.983422275
5232,"Se(a)rle, James","of Southants, pleb. New Coll., matric. 13 Feb., 1606-7, B.A. 4 July, 1610, M.A. 8 July, 1613, as Searle; rector of Rowner, Hants, 1635. See Foster's Index Eccl.",1606,Hampshire,449617.126576912,124697.983422275
5267,"Seymoure, Henry","of Southants, militis fil. Magdalen Coll., matric. 15 June, 1604, aged 15; student of Middle Temple 1605, as 3s. John, of Marwell, Hants, kt., 1591. See also Edward 1594, and Thomas 1605. See Foster's Inns of Court Reg.",1604,Hampshire,449617.126576912,124697.983422275
5269,"Seymour, Thomas","of Southants, militis fil. Trinity Coll., matric. entry dated 26 July, 1605, aged 12; see Edward 1594, and Henry 1604.",1605,Hampshire,449617.126576912,124697.983422275
5307,"Sherfield, Roger","s. Roger, of Walham, Hants, gent. Exeter Coll., matric. 13 Dec., 1622, aged 18, B.A. 21 June, 1625.",1622,Hampshire,449617.126576912,124697.983422275
5349,"Singleton, William","of Southants, cler. fil. Magdalen Hall, matric. 26 June, 1621, aged 19, B.A. 5 June, 1624; bar.-at-law, Middle Temple, 1635, as 3s. William, late of Oldbury, Hants, gent., deceased. See Foster's Judges and Barristers.",1621,Hampshire,449617.126576912,124697.983422275
5358,"Skinner, Francis (Skynner)","of Southants, cler. fil. Brasenose Coll., matric. 14 March, 1616-17, aged 18; B.A. from Magdalen Hall 12 Dec., 1620; vicar of Bapchild, Kent, 1626. See Foster's Index Eccl.",1616,Hampshire,449617.126576912,124697.983422275
5386,"Smithe, Edmund","of Southants, gent. Queen's Coll., matric. 16 June, 1610, aged 19.",1610,Hampshire,449617.126576912,124697.983422275
5469,"South, Anthony","of Hants, pleb. St. Edmund Hall, matric. 7 July, 1620, aged 21, B.A. 17 Oct., 1620; M.A. from New Coll. 25 June, 1623.",1620,Hampshire,449617.126576912,124697.983422275
5501,"Spenser, William","of Southants, gent. Corpus Christi Coll., matric. 27 Oct., 1615, aged 18, B.A. 13 Feb., 1617-18, M.A. 17 March, 1620-1, B.D. 24 July, 1630.",1615,Hampshire,449617.126576912,124697.983422275
5538,"Stanesby, Richard","of Southants, arm. Oriel Coll., matric. 11 April, 1617, aged 14, B.A. 20 April, 1619, as Stainsbie. [30]",1617,Hampshire,449617.126576912,124697.983422275
5577,"Stephens, David (Stevens)","of Southants, pleb. New Coll., matric. 15 June, 1604, aged 15; clerk Magdalen Coll. 1609-13, B.A. 19 June, 1609, M.A. 8 July, 1613; incorporated at Cambridge 1622. See Bloxam, ii. 47. [10]",1604,Hampshire,449617.126576912,124697.983422275
5604,"Stewkeley, Thomas","of Hants, equitis fil. Wadham Coll., matric. 22 Feb., 1621-2, aged 15; student of Middle Temple 1621, as 2s. John, of Hinton, Hants, kt.; brother of Hugh and John 1626. See Foster's Inns of Court Reg.",1621,Hampshire,449617.126576912,124697.983422275
5671,"Stronge, Edward","of Southants, pleb. Christ Church, matric. 22 Nov., 1605, aged 16.",1605,Hampshire,449617.126576912,124697.983422275
5724,"Symondes, Jesper (Simandes)","of Southants, pleb. Wadham Coll., matric. 9 Nov., 1621, aged 17, B.A. 7 July, 1625.",1621,Hampshire,449617.126576912,124697.983422275
5726,"Symons, William (Simons)","of Southants, cler. fil. Hart Hall, matric. 11 Nov., 1608, aged 19, B.A. 7 Feb., 1611-12, M.A. 5 July, 1614; rector of Headbourne Worthy, Hants, 1615. See Foster's Index Ecclesiasticus.",1608,Hampshire,449617.126576912,124697.983422275
5739,"Tarrant, George","of Southants, pleb. Merton Coll., matric. 19 Oct., 1621, aged 18, B.A. 14 Nov., 1622, M.A. 6 July, 1625; rector of Penton Mewsey, Hants, 1634. See Foster's Index Eccl.",1621,Hampshire,449617.126576912,124697.983422275
5760,"Tayler, Nicholas","of Southants, pleb. New Coll., matric. 31 Oct., 1606, aged 20.",1606,Hampshire,449617.126576912,124697.983422275
5779,"Terrill, Thomas","s. Roger, of Petersfield, Hants, pleb. Magdalen Coll., matric. 2 July, 1624, aged 15; chorister 1622, demy 1627-31, B.A. 13 Dec., 1628, M.A. 25 June, 1631, fellow 1631-40. See Bloxam, i. 37. [20]",1624,Hampshire,449617.126576912,124697.983422275
5792,"Thetcher, George","s. John, of Beddingham, Southants, pleb. Magdalen Hall, matric. 2 July, 1624, aged 16, B.A. 2 June, 1627, M.A. 15 April, 1630; rector of St. John's under Lewes Castle, Sussex, 1630. See Foster's Index Eccl. [15]",1624,Hampshire,449617.126576912,124697.983422275
5848,"Tichborne, John (Tychborne)","of Hants, arm. fil. nat. max. Queen's Coll., matric. 5 Dec., 1617, aged 15; student of Inner Temple 1624. See Foster's Inns of Court Reg.",1617,Hampshire,449617.126576912,124697.983422275
5887,"Tomlinson, Richard","born in Hants, s. Francis, of Shaw, Berks, sacerd. Oriel Coll., matric. 25 Oct., 1624, aged 16.",1624,Hampshire,449617.126576912,124697.983422275
5903,"Towerson, William","of Hants, arm. fil. nat. max. Queen's Coll., matric. 14 June, 1616, aged 18; perhaps son of William Towerson, skinner, M.P. London, 1621-2, and Portsmouth 1628-9. See Foster's Parliamentary Dictionary. [5]",1616,Hampshire,449617.126576912,124697.983422275
5946,"Trip(p), Simon","of Southants, gent. New Coll., matric. 26 Oct., 1604, aged 19.",1604,Hampshire,449617.126576912,124697.983422275
5965,"Tulse, John","of Southants, pleb. Balliol Coll., matric. 11 May, 1615, aged 18, B.A. 12 June, 1618, M.A. 3 Feb., 1621-2.",1615,Hampshire,449617.126576912,124697.983422275
5966,"Tulse, William","of Southants, gent. Hart Hall, matric. 6 Nov., 1607, aged 18.",1607,Hampshire,449617.126576912,124697.983422275
5979,"Turner, Roger","of Southants, pleb. Exeter Coll., matric. 3 May, 1621, aged 18, B.A. 22 Jan., 1624-5, M.A. 6 July, 1627; rector of Baghurst, Hants, 1667-8. See Foster's Index Eccl.",1621,Hampshire,449617.126576912,124697.983422275
5991,"Tutt, James","of Southants, gent. Brasenose Coll., matric. 26 June, 1610, aged 15; student of Middle Temple 1613, as son and heir of Edward, of Chilbolton, Hants, gent. See Foster's Inns of Court Reg.",1610,Hampshire,449617.126576912,124697.983422275
5992,"Tutt, John","of Southants, gent. Brasenose Coll., matric. 28 March, 1617, aged 16.",1617,Hampshire,449617.126576912,124697.983422275
5997,"Twitchin, Andrew","of Southants, gent. Hart Hall, matric. 1 Feb., 1604-5, aged 19.",1604,Hampshire,449617.126576912,124697.983422275
6055,"Venables, John","of Southants, gent. Hart Hall, matric. 23 Nov., 1621, aged 18; perhaps of Ropley, Hants, 1s. Nic(olas), and brother of Richard.",1621,Hampshire,449617.126576912,124697.983422275
6056,"Venables, Richard","of Southants, gent. Oriel Coll., matric. 1 June, 1621, aged 16; perhaps of Andover, Hants; (1s. of Nicholas), and brother of John. See Berry's Hants, 221.",1621,Hampshire,449617.126576912,124697.983422275
6224,"Wayte, Daniel","of Southants, pleb. Queen's Coll., matric. 9 Nov., 1621, aged 16.",1621,Hampshire,449617.126576912,124697.983422275
6231,"Webbe, Matthew","of Hants, cler. fil. St. Mary Hall, matric. 3 May, 1622, aged 20; perhaps student of Gray's Inn 1621, as son of Ambrose, clerk; brother of Thomas 1632. See Foster's Gray's Inn Register.",1622,Hampshire,449617.126576912,124697.983422275
6263,"Welles, Robert","of Southants, pleb. New Coll., matric. 16 Nov., 1621, aged 18, B.A. 29 April, 1625; vicar of Hollingbourne, Kent, 1636. See Foster's Index Eccl. [30]",1621,Hampshire,449617.126576912,124697.983422275
6278,"West, John","born in Hampshire, Baronis fil. Magdalen Coll., matric. 17 Feb., 1608-9, aged 18, B.A. 1 Dec., 1613; brother of Thomas, 3rd Lord Delawarr.",1608,Hampshire,449617.126576912,124697.983422275
6332,"White, Lancelot","s. Edward, of Winchester, Hants, minister. New Coll., matric. 15 Nov., 1622; aged 21; B.A. from Christ Church 20 May, 1626; M.A. from New Coll. 16 Jan., 1629-30; rector of North Marden, Sussex, 1630, and of Widley, Hants, 1633. See Foster's Index Eccl.",1622,Hampshire,449617.126576912,124697.983422275
6547,"Wither, James","of Southants, gent. New Coll., matric. 24 Oct., 1617, aged 18, B.A. 18 April, 1621, fellow, M.A. 16 Jan., 1624-5 (s. John, of Manydown); born in 1599; will at Oxford, proved 23 Nov., 1627.",1617,Hampshire,449617.126576912,124697.983422275
6562,"Wolston, John","of Southants, pleb. Gloucester Hall, matric. 16 June, 1620, aged 19, B.A. 13 Dec., 1620.",1620,Hampshire,449617.126576912,124697.983422275
6600,"Worlidge, John","s. Stephen, of Steeple, Hants, pleb. Queen's Coll., matric. 12 Dec., 1623, aged 17, bar.-at-law, Lincoln's Inn, 1633, his father of Powersfield, Hants. See Foster's Judges and Barristers.",1623,Hampshire,449617.126576912,124697.983422275
6666,"Yalden, Robert","of Southants, gent. Magdalen Coll., matric. entry 28 March, 1607, aged 14; demy 1606-11, B.A. 30 Jan., 1610-11; bar.-at-law, Middle Temple, 1619, as son and heir of William, of Petersfield, Hants, gent. See Foster's Judges and Barristers & Bloxam, v. 29.",1607,Hampshire,449617.126576912,124697.983422275
6675,"Yeldinge, James","of Hants, gent. New Coll., matric. 17 Nov., 1615, aged 19, B.A. 8 April, 1619, M.A. 15 Jan., 1622-3: rector of Birdham, Sussex, 1626, and canon of Chichester 1626. See Foster's Index Eccl.",1615,Hampshire,449617.126576912,124697.983422275
6684,"Young, Francis","(born in Wilts), 5s. William, of Woodhay, Hants, gent. Oriel Coll., matric. 25 Oct., 1624, aged 16.",1624,Hampshire,449617.126576912,124697.983422275
6687,"Young, Nicholas","of Southampton, pleb. New Coll., matric. 15 June, 1604, aged 16.",1604,Hampshire,449617.126576912,124697.983422275
173,"Awbreye, Herbert (s. Samuel)","of co. Hereford, eq. Magdalen Coll., matric. 26 June, 1621, aged 17; of Clehonger, co. Hereford, admitted to the Middle Temple 1623, died 22 Dec., 1671, father of the next named. See Foster's Inns of Court Reg. [15]",1621,Herefordshire,348927.983798846,245355.680281505
266,"Bannester, Richard","s. George, of Brinsop, co. Hereford, minister. Brasenose Coll., matric. 6 Dec., 1622, aged 18; vicar of Burghill, co. Hereford, 1625. See Foster's Index Ecclesiasticus.",1622,Herefordshire,348927.983798846,245355.680281505
311,"Barneby, Thomas","of co. Hereford, arm. fil. nat. max. Brasenose Coll., matric. 3 June, 1603, aged 16; a student of the Middle Temple 1606, as son and heir of Robert, of Lawton, co. Hereford, esquire. See Foster's Inns of Court Reg. [35]",1603,Herefordshire,348927.983798846,245355.680281505
411,"Bedford, William","of co. Hereford, pleb. Brasenose Coll., matric. 24 Nov., 1615, aged 20; B.A. 4 Dec., 1617, M.A. 6 July, 1620, vicar of Monkland, co. Hereford, 1627. See Foster's Index Ecclesiasticus.",1615,Herefordshire,348927.983798846,245355.680281505
837,"Bullocke, John","of co. Hereford, pleb. Brasenose Coll., matric. 28 March, 1617, aged 16; B.A. 17 Oct., 1618, M.A. 5 July, 1621, vicar of Matherne, co. Monmouth, 1622. See Foster's Index Ecclesiasticus.",1617,Herefordshire,348927.983798846,245355.680281505
840,"Bullocke, Richard","of co. Hereford, pleb. Brasenose Coll., matric. 2 March, 1609-10, aged 17; B.A. 5 March, 1613-14.",1609,Herefordshire,348927.983798846,245355.680281505
851,"Burchill, Fulbert","of co. Hereford, pleb. Jesus Coll., matric. 18 May, 1604, aged 15.",1604,Herefordshire,348927.983798846,245355.680281505
898,"Butts, Richard","of co. Hereford, pleb. All Souls' Coll., matric. 19 Nov., 1619, aged 18.",1619,Herefordshire,348927.983798846,245355.680281505
993,"Carwardine, Daniel","of co. Hereford, pleb. Christ Church, matric. 9 Dec., 1619, aged 18; B.A. from New Inn Hall 17 Feb., 1622-3; M.A. from Brasenose Coll. 1 July, 1625, vicar of Ealing, Middlesex, 1649. See Foster's Index Ecclesiasticus.",1619,Herefordshire,348927.983798846,245355.680281505
995,"Carwardine, Walter","of co. Hereford, pleb. Brasenose Coll., matric. 22 Nov., 1611, aged 15; bar.at-law, Inner Temple, 1622, as of Chilstone Madeley, co. Hereford, gent. See Foster's Judges and Barristers.",1611,Herefordshire,348927.983798846,245355.680281505
1228,"Colly, Thomas","of co. Hereford, gent. Oriel Coll., matric. 11 Oct., 1605, aged 19.",1605,Herefordshire,348927.983798846,245355.680281505
1448,"Cumby, William","of co. Hereford, pleb. Balliol Coll., matric. 16 July, 1621, aged 16.",1621,Herefordshire,348927.983798846,245355.680281505
1499,"Davies, Andrew","of co. Hereford, 'cler. fil.' New Coll., matric. 12 Nov., 1619, aged 19; B.A. from St. Edmund Hall 20 Feb., 1622-3.",1619,Herefordshire,348927.983798846,245355.680281505
1522,"Davis, Robert","of co. Hereford, pleb. Corpus Christi Coll., matric. 28 March, 1607, aged 22.",1607,Herefordshire,348927.983798846,245355.680281505
1524,"Davies, Roger (Davyes)","of co. Hereford, pleb. Jesus Coll., matric. 20 Nov., 1607, aged 19; B.A. 17 Nov., 1610, M.A. 30 June, 1614, then in orders, vicar of Clifford, co. Hereford, 1621. See Foster's Index Ecclesiasticus.",1607,Herefordshire,348927.983798846,245355.680281505
1569,"Dennys, Thomas","of co. Hereford, 'cler. fil.' Christ Church, matric. 26 June, 1607, aged 17; B.A. from Broadgates Hall 25 Jan., 1610-11, M.A. 8 July, 1613, canon of Hereford 1616, vicar of Dilwyn, co. Hereford, 1617. See Foster's Index Ecclesiasticus.",1607,Herefordshire,348927.983798846,245355.680281505
1624,"Dobbins, John (Dobynes)","of co. Hereford, pleb. Oriel Coll., matric. 4 Feb., 1619-20, aged 19; B.A. 14 June, 1623, vicar of Llangattock-vibon-Avel, co. Monmouth, 1625. See Foster's Index Ecclesiasticus.",1619,Herefordshire,348927.983798846,245355.680281505
1626,"Dobbins, Richard (Dobyns)","of co. Hereford, pleb. Brasenose Coll., matric. 9 June, 1615, aged 18; B.A. 13 Dec., 1615. [30]",1615,Herefordshire,348927.983798846,245355.680281505
1627,"Dobbins, William (Dobynes)","of co. Hereford, pleb. Brasenose Coll., matric. 26 April, 1616, aged 19; rector of Munsley, co. Hereford, 1628. See Foster's Index Ecclesiasticus. [36]",1616,Herefordshire,348927.983798846,245355.680281505
1706,"Driver, John","of co. Hereford, pleb. Broadgates Hall, matric. 2 Nov., 1604, aged 17; B.A. 2 June, 1608, M.A. 10 July, 1612, vicar of Blandford Forum 1616, and rector of Pulham, Dorset, 1625. See Foster's Index Ecclesiasticus.",1604,Herefordshire,348927.983798846,245355.680281505
1831,"Eedes, Herbert","born in Hereford, s. Richard, dean of Worcester, S.T.D. Christ Church, matric. 28 Nov., 1606, aged 16; B.A. 4 March, 1608-9, M.A. 14 May, 1612.",1606,Herefordshire,348927.983798846,245355.680281505
