origincityLabel,origincountry,originlat,originlong,originpopulation,sistercityLabel,destinationlat,destinationlong,destinationpopulation,destination_countryLabel,dist,eu
Erlangen,Germany,49.59638889,11.00444444,108336,Beşiktaş,41.05,29.01666667,,Turkey,1692,Non-EU
Freiberg am Neckar,Germany,48.93472222,9.191666667,15717,Erzin,36.95388889,36.20222222,,Turkey,2550,Non-EU
Neckarsulm,Germany,49.19166667,9.224444444,25798,Grenchen,47.19305556,7.395833333,16173,Switzerland,260,Non-EU
Reutlingen,Germany,48.48333333,9.216666667,114427,Aarau,47.39416667,8.045,20687,Switzerland,149,Non-EU
Aalen,Germany,48.83722222,10.09361111,67344,Antakya,36.2,36.15,354768,Turkey,2536,Non-EU
Gladbeck,Germany,51.56666667,6.966666667,74000,Alanya,36.545,31.995,,Turkey,2583,Non-EU
Kiel,Germany,54.32527778,10.14055556,246269,Samsun,41.28666667,36.33,,Turkey,2411,Non-EU
Müllheim,Germany,47.80833333,7.630833333,18286,Vevey,46.46666667,6.85,19605,Switzerland,160,Non-EU
Troisdorf,Germany,50.81611111,7.155555556,,Özdere,38.0175,27.12833333,,Turkey,2118,Non-EU
Burgdorf,Germany,52.45,10.00833333,29094,Burgdorf,47.05666667,7.626388889,15907,Switzerland,624,Non-EU
Pfullendorf,Germany,47.92416667,9.256666667,13077,Allschwil,47.55083333,7.535833333,19898,Switzerland,135,Non-EU
Weilburg,Germany,50.48333333,8.25,13337,"Kızılcahamam, Ankara",40.4714,32.6481,,Turkey,2189,Non-EU
Mosbach,Germany,49.35,9.133333,22781,Finike,36.3,30.15,11329,Turkey,2232,Non-EU
Duisburg,Germany,51.43222222,6.761111111,491231,Gaziantep,37.06666667,37.38333333,1556381,Turkey,2883,Non-EU
Mannheim,Germany,49.48361111,8.463055556,305780,Beyoğlu,41.031944,28.976111,,Turkey,1851,Non-EU
Melle,Germany,52.20305556,8.336111111,45844,Niğde,37.96666667,34.67916667,,Turkey,2580,Non-EU
Westerland,Germany,54.91,8.3075,9032,St. Moritz,46.4975,9.838055556,,Switzerland,942,Non-EU
Frankfurt,Germany,50.11361111,8.679722222,717624,Eskişehir,39.77666667,30.52055556,,Turkey,2056,Non-EU
Neustadt an der Weinstraße,Germany,49.35,8.15,52999,"Yenişehir, Mersin",36.78333333,34.6,,Turkey,2541,Non-EU
Krefeld,Germany,51.33333333,6.566666667,225144,Kayseri,38.73333333,35.48333333,904699,Turkey,2643,Non-EU
Dortmund,Germany,51.51388889,7.465277778,586181,Beyoğlu,41.031944,28.976111,,Turkey,2011,Non-EU
Darmstadt,Germany,49.86666667,8.65,153166,Bursa,40.18333333,29.06666667,2901396,Turkey,1922,Non-EU
Schwaigern,Germany,49.13333333,9.05,,Nottwil,47.13472222,8.136944444,,Switzerland,232,Non-EU
Kulmbach,Germany,50.1,11.43333333,26217,Bursa,40.18333333,29.06666667,2901396,Turkey,1761,Non-EU
Düren,Germany,50.8,6.483333333,88953,Karadeniz Ereğli,41.25833333,31.425,174151,Turkey,2183,Non-EU
Schenkenzell,Germany,48.30944444,8.371388889,1764,Schenkon,47.17361111,8.136944444,,Switzerland,128,Non-EU
Neuss,Germany,51.20027778,6.693888889,159672,Nevşehir,38.625,34.71222222,67864,Turkey,2588,Non-EU
Tübingen,Germany,48.52,9.055555556,87464,Aigle,46.31722222,6.967222222,,Switzerland,291,Non-EU
Altenburg,Germany,50.985,12.43333333,32910,Olten,47.35305556,7.907777778,17133,Switzerland,521,Non-EU
Marl,Germany,51.66666667,7.116666667,84055,Kuşadası,37.85861111,27.25944444,,Turkey,2196,Non-EU
Weilburg,Germany,50.48333333,8.25,13337,"Kızılcahamam, Ankara",40.48305556,32.64583333,,Turkey,2189,Non-EU
Langenargen,Germany,47.6,9.541666667,7513,Arbon,47.51666667,9.433333333,14012,Switzerland,12,Non-EU
Haßloch,Germany,49.35,8.25,20123,Silifke,36.39061944,33.93593056,,Turkey,2521,Non-EU
Sindelfingen,Germany,48.71333333,9.002777778,62215,Schaffhausen,47.7,8.633055556,35413,Switzerland,116,Non-EU
Bodnegg,Germany,47.71,9.689444444,,Vouvry,46.33333333,6.883333333,,Switzerland,262,Non-EU
Gammelshausen,Germany,48.64166667,9.650277778,1422,Breil/Brigels,46.76638889,9.049722222,1278,Switzerland,213,Non-EU
Schliengen,Germany,47.75555556,7.577222222,5412,Nidau,47.12555556,7.240277778,,Switzerland,74,Non-EU
Kiel,Germany,54.32527778,10.14055556,246269,Antakya,36.2,36.15,354768,Turkey,2833,Non-EU
Berlin,Germany,52.51666667,13.38333333,3469849,Istanbul,41.01,28.96027778,14657434,Turkey,1738,Non-EU
Baden-Baden,Germany,48.76194444,8.240833333,54160,Yalta,44.49944444,34.15527778,78452,Russia,2024,Non-EU
Gießen,Germany,50.58333333,8.666666667,84455,Wenzhou,27.999128,120.656075,9122102,People's Republic of China,9030,Non-EU
Leipzig,Germany,51.33333333,12.38333333,575979,São Paulo,-23.5,-46.61667,11967825,Brazil,10111,Non-EU
Kornwestheim,Germany,48.85972222,9.185,32680,Kimry,56.86666667,37.35,,Russia,2070,Non-EU
Hürth,Germany,50.8775,6.876111111,59496,Kabarnet,0.5,35.75,,Kenya,6226,Non-EU
Baden-Baden,Germany,48.76194444,8.240833333,54160,Sochi,43.58527778,39.72027778,401291,Russia,2472,Non-EU
Düren,Germany,50.8,6.483333333,88953,Jinhua,29.10462,119.64937,,People's Republic of China,8985,Non-EU
Sassnitz,Germany,54.51638889,13.64111111,9560,Kingisepp,59.36666667,28.6,47705,Russia,1052,Non-EU
Leipzig,Germany,51.33333333,12.38333333,575979,Addis Ababa,9.027222222,38.73694444,3384569,Ethiopia,5283,Non-EU
Dinkelsbühl,Germany,49.07083333,10.31944444,11389,Jingjiang,32.00582,120.2547,,People's Republic of China,8653,Non-EU
Gladbeck,Germany,51.56666667,6.966666667,74000,Fushun,41.87085,123.89173,,People's Republic of China,7977,Non-EU
Offenbach am Main,Germany,50.1,8.766666667,123734,Yangzhou,32.39117,119.43625,,People's Republic of China,8595,Non-EU
Konstanz,Germany,47.66333333,9.175277778,81692,Suzhou,31.30401,120.61642,,People's Republic of China,8895,Non-EU
Halle,Germany,51.48305556,11.97194444,236991,Jiaxing,30.76613,120.75284,,People's Republic of China,8542,Non-EU
Badenweiler,Germany,47.80166667,7.671944444,4055,Taganrog,47.23333333,38.9,251050,Russia,2330,Non-EU
Neubrandenburg,Germany,53.55694444,13.26083333,63437,Fuzhou,26.07694444,119.2916667,7200000,People's Republic of China,8683,Non-EU
Schwedt,Germany,53.06305556,14.28305556,,Rui'an,27.778,120.65263,,People's Republic of China,8577,Non-EU
Gütersloh,Germany,51.9,8.383333333,97699,Rzhev,56.26558333,34.32756944,,Russia,1749,Non-EU
Gelsenkirchen,Germany,51.51666667,7.1,257651,Shakhty,47.7,40.23333333,236749,Russia,2403,Non-EU
Fulda,Germany,50.55277778,9.6775,65540,Sergiyev Posad,56.3,38.13333333,104579,Russia,1974,Non-EU
Wolfsburg,Germany,52.42305556,10.78722222,122457,Changchun,43.9,125.2,,People's Republic of China,7607,Non-EU
Paderborn,Germany,51.71666667,8.766666667,148126,Qingdao,36.11666667,120.4,,People's Republic of China,8211,Non-EU
Melle,Germany,52.20305556,8.336111111,45844,Torzhok,57.03333333,34.96666667,,Russia,1783,Non-EU
Sassnitz,Germany,54.51638889,13.64111111,9560,Huai'an,33.5,119.133056,,People's Republic of China,7931,Non-EU
Augsburg,Germany,48.37166667,10.89833333,288631,Changsha,28.196111,112.972222,,People's Republic of China,8524,Non-EU
Brandenburg an der Havel,Germany,52.41166667,12.55611111,71032,Magnitogorsk,53.38333333,59.03333333,417563,Russia,3064,Non-EU
Cologne,Germany,50.94222222,6.957777778,1081701,Jiaozuo,35.22904,113.2304,,People's Republic of China,8041,Non-EU
Wittmund,Germany,53.57472222,7.780833333,,Odintsovo,55.67333333,37.27333333,141493,Russia,1898,Non-EU
Passau,Germany,48.56666667,13.46666667,50566,Liuzhou,24.31814,109.40693,,People's Republic of China,8421,Non-EU
Schönebeck,Germany,52.01666667,11.75,,Rizhao,35.41638889,119.4330556,,People's Republic of China,8036,Non-EU
Freiburg im Breisgau,Germany,47.99472222,7.849722222,220286,Jiaozuo,35.22904,113.2304,,People's Republic of China,8175,Non-EU
Cologne,Germany,50.94222222,6.957777778,1081701,Beijing,39.905,116.3913889,21516000,People's Republic of China,7815,Non-EU
Unterschleißheim,Germany,48.28333333,11.56666667,20643,Zelenogradsky Administrative Okrug,55.99777778,37.19027778,,Russia,1932,Non-EU
Chemnitz,Germany,50.83333333,12.91666667,248645,Taiyuan,37.87326,112.54245,3398000,People's Republic of China,7437,Non-EU
Mühlhausen/Thüringen,Germany,51.21666667,10.45,34552,Kronstadt,60,29.76666667,,Russia,1548,Non-EU
Schwerte,Germany,51.44583333,7.565277778,,Pyatigorsk,44.033333,43.05,145836,Russia,2748,Non-EU
Dortmund,Germany,51.51388889,7.465277778,586181,Xi'an,34.26666667,108.9,,People's Republic of China,7805,Non-EU
Pforzheim,Germany,48.9,8.716666667,117754,Irkutsk,52.28333333,104.3,623424,Russia,6244,Non-EU
"Munster, Lower Saxony",Germany,52.98861111,10.09111111,14768,Michurinsk,52.89222222,40.49277778,,Russia,2022,Non-EU
Prenzlau,Germany,53.31666667,13.86666667,,Pokhvistnevo,53.65,52.13333333,,Russia,2501,Non-EU
Berlin,Germany,52.51666667,13.38333333,3469849,Beijing,39.905,116.3913889,21516000,People's Republic of China,7358,Non-EU
Karlsruhe,Germany,49.01388889,8.404166667,307755,Krasnodar,45.03333333,38.98333333,881476,Russia,2343,Non-EU
Troisdorf,Germany,50.81611111,7.155555556,,Nantong,31.98288,120.8873,7282835,People's Republic of China,8758,Non-EU
Bonn,Germany,50.73388889,7.099722222,318809,Cape Coast,5.1,-1.25,,Ghana,5133,Non-EU
Ludwigsburg,Germany,48.8975,9.191944444,91116,Yevpatoria,45.193889,33.368056,106158,Russia,1868,Non-EU
Neustadt an der Weinstraße,Germany,49.35,8.15,52999,Quanzhou,24.89744,118.59479,,People's Republic of China,9286,Non-EU
Braunschweig,Germany,52.26916667,10.52111111,252768,Zhuhai,22.26666667,113.5666667,,People's Republic of China,8907,Non-EU
Magdeburg,Germany,52.13333333,11.61666667,235723,Harbin,45.75,126.6333333,10635971,People's Republic of China,7494,Non-EU
Delmenhorst,Germany,53.05055556,8.631666667,74052,Borisoglebsk,51.36666667,42.08333333,,Russia,2266,Non-EU
Duisburg,Germany,51.43222222,6.761111111,491231,Wuhan,30.5725,114.279167,10220000,People's Republic of China,8489,Non-EU
Hamburg,Germany,53.55,10,1787408,Shanghai,31.16666667,121.4666667,24152700,People's Republic of China,8527,Non-EU
Pinneberg,Germany,53.63333333,9.8,42266,Primorsk,54.73333333,20,,Russia,674,Non-EU
Neustrelitz,Germany,53.36472222,13.06361111,20504,Chaykovsky,56.76666667,54.11666667,,Russia,2601,Non-EU
Ratingen,Germany,51.3,6.85,87943,Gagarin,55.55,35,,Russia,1910,Non-EU
Dresden,Germany,51.03333333,13.73333333,531982,Hangzhou,30.274097,120.155067,9018000,People's Republic of China,8473,Non-EU
Bochum,Germany,51.48333333,7.216666667,361734,Xuzhou,34.26104,117.18587,,People's Republic of China,8300,Non-EU
Salzgitter,Germany,52.153657,10.405849,101079,Stary Oskol,51.29805556,37.835,222125,Russia,1880,Non-EU
Unterschleißheim,Germany,48.28333333,11.56666667,20643,Hangzhou,30.274097,120.155067,9018000,People's Republic of China,8769,Non-EU
Mettmann,Germany,51.25,6.966666667,38291,Ozyorsk,54.41666667,22.01666667,,Russia,1068,Non-EU
Hemer,Germany,51.38333333,7.766666667,,Shchyolkovo,55.91666667,38,,Russia,2037,Non-EU
Mannheim,Germany,49.48361111,8.463055556,305780,Zhenjiang,32.2061,119.44326,,People's Republic of China,8670,Non-EU
Iserlohn,Germany,51.38333333,7.666666667,93119,Novocherkassk,47.43583333,40.09861111,170233,Russia,2367,Non-EU
Nuremberg,Germany,49.45277778,11.07777778,501072,Shenzhen,22.53333333,114.1333333,10628900,People's Republic of China,9012,Non-EU
Leverkusen,Germany,51.03333333,6.983333333,162738,Wuxi,31.566667,120.283333,,People's Republic of China,8756,Non-EU
Aachen,Germany,50.774167,6.0825,245885,Ningbo,29.875,121.5491667,7639000,People's Republic of China,9047,Non-EU
Riesa,Germany,51.30805556,13.29388889,30885,Suzhou,31.30401,120.61642,,People's Republic of China,8420,Non-EU
Suhl,Germany,50.61055556,10.69305556,36208,Kaluga,54.53333333,36.26666667,341986,Russia,1772,Non-EU
Hof,Germany,50.31666667,11.91666667,44522,Caruaru,-8.282777778,-35.97583333,347088,Brazil,7980,Non-EU
Koblenz,Germany,50.35972222,7.597777778,112586,Chengdu,30.66361111,104.0666667,,People's Republic of China,7858,Non-EU
Rothenburg ob der Tauber,Germany,49.37722222,10.17888889,,Suzdal,56.42111111,40.44888889,9865,Russia,2155,Non-EU
Bad Homburg vor der Höhe,Germany,50.22923611,8.610486111,52752,Petergof,59.88333333,29.9,,Russia,1716,Non-EU
Kühlungsborn,Germany,54.13333333,11.75,7489,Zelenogradsk,54.95,20.48333333,13026,Russia,570,Non-EU
Frankfurt,Germany,50.11361111,8.679722222,717624,Guangzhou,23.128795,113.258976,13080500,People's Republic of China,9029,Non-EU
Cologne,Germany,50.94222222,6.957777778,1081701,Rio de Janeiro,-22.90833333,-43.19638889,6476631,Brazil,9563,Non-EU
Bühlertann,Germany,49.04111111,9.908611111,,"Gaspar, Santa Catarina",-26.93083333,-48.95888889,57981,Brazil,10261,Non-EU
Zerbst,Germany,51.96805556,12.08444444,21975,Pushkin,59.71666667,30.41666667,,Russia,1425,Non-EU
Weilheim in Oberbayern,Germany,47.83333333,11.13333333,17294,Yelabuga,55.76666667,52.03333333,,Russia,2899,Non-EU
Wächtersbach,Germany,50.26666667,9.3,12261,Troitsk,55.49138889,37.30916667,,Russia,1952,Non-EU
Hildesheim,Germany,52.15,9.95,105439,Gelendzhik,44.56083333,38.07666667,,Russia,2225,Non-EU
Krefeld,Germany,51.33333333,6.566666667,225144,Ulyanovsk,54.31666667,48.36666667,621514,Russia,2786,Non-EU
Telgte,Germany,51.98194444,7.785555556,,Stupino,54.88694444,38.07722222,,Russia,2016,Non-EU
Höchstadt an der Aisch,Germany,49.70555556,10.80583333,11034,Krasnogorsk,55.81666667,37.33333333,,Russia,1895,Non-EU
Bremen,Germany,53.07694444,8.808888889,551767,Dalian,38.91305556,121.61,6690432,People's Republic of China,7925,Non-EU
Witten,Germany,51.43333333,7.333333333,97986,Mek'ele,13.48333333,39.46666667,,Ethiopia,5106,Non-EU
Osnabrück,Germany,52.27888889,8.043055556,156315,Hefei,31.86361111,117.2794444,7457027,People's Republic of China,8421,Non-EU
Torgelow,Germany,53.61666667,14,9371,Pomerode,-26.74083333,-49.17694444,27759,Brazil,10794,Non-EU
Ludwigsburg,Germany,48.8975,9.191944444,91116,Yevpatoria,45.2,33.35833333,106158,Russia,1868,Non-EU
Erfurt,Germany,50.97805556,11.02916667,210118,Xuzhou,34.26104,117.18587,,People's Republic of China,8116,Non-EU
Rostock,Germany,54.08333333,12.13333333,206011,Dalian,38.91305556,121.61,6690432,People's Republic of China,7685,Non-EU
Ettlingen,Germany,48.93333333,8.4,38861,Gatchina,59.56666667,30.13333333,5443,Russia,1827,Non-EU
Regensburg,Germany,49.01666667,12.08333333,140276,Qingdao,36.11666667,120.4,,People's Republic of China,8209,Non-EU
Ratingen,Germany,51.3,6.85,87943,Wuxi,31.566667,120.283333,,People's Republic of China,8746,Non-EU
Leipzig,Germany,51.33333333,12.38333333,575979,Nanjing,32.05,118.7666667,8187800,People's Republic of China,8299,Non-EU
Düsseldorf,Germany,51.21666667,6.816666667,612178,Chongqing,29.55,106.5069444,30165500,People's Republic of China,8114,Non-EU
Lüdenscheid,Germany,51.21666667,7.633333333,,Taganrog,47.23333333,38.9,251050,Russia,2295,Non-EU
Bad Wildungen,Germany,51.11666667,9.116666667,16777,Yichun,47.72347,128.88932,,People's Republic of China,7618,Non-EU
Bitterfeld-Wolfen,Germany,51.61666667,12.31666667,41259,Dzerzhinsk,56.23333333,43.45,233126,Russia,2082,Non-EU
Gelsenkirchen,Germany,51.51666667,7.1,257651,Campo Grande,-20.46861111,-54.62222222,853622,Brazil,9991,Non-EU
Augsburg,Germany,48.37166667,10.89833333,288631,Jinan,36.66666667,116.9833333,,People's Republic of China,8074,Non-EU
Boppard,Germany,50.23138889,7.590833333,15404,Arroio do Meio,-29.40083333,-51.945,18783,Brazil,10612,Non-EU
Eschborn,Germany,50.14375,8.569027778,,Żabbar,35.87722222,14.53805556,15404,Malta,1658,EU
Sehnde,Germany,52.31611111,9.964166667,,Aktobe,50.3,57.16666667,387807,Kazakhstan,3230,Non-EU
Kehl,Germany,48.57111111,7.808888889,34513,Kotor,42.42539,18.771191,,Montenegro,1092,Non-EU
Mettmann,Germany,51.25,6.966666667,38291,Goražde,43.66666667,18.97777778,,Bosnia and Herzegovina,1233,Non-EU
Heidelberg,Germany,49.41222222,8.71,154715,Simferopol,44.94805556,34.10416667,341155,t430222130,1972,Non-EU
Niederkassel,Germany,50.81666667,7.033333333,,Limassol,34.68361111,33.03444444,101000,Cyprus,2755,EU
Berlin,Germany,52.51666667,13.38333333,3469849,Jakarta,-6.166666667,106.8,9607787,Indonesia,10782,Non-EU
Gelsenkirchen,Germany,51.51666667,7.1,257651,Zenica,44.2,17.91666667,,Bosnia and Herzegovina,1144,Non-EU
Gelsenkirchen,Germany,51.51666667,7.1,257651,Kutaisi,42.25,42.7,147900,Georgia,2861,Non-EU
Hildesheim,Germany,52.15,9.95,105439,Padang,-0.955556,100.360556,,Indonesia,10119,Non-EU
Biberach an der Riss,Germany,48.09805556,9.788611111,31525,Telavi,41.91666667,45.48333333,20900,Georgia,2861,Non-EU
Gera,Germany,50.88055556,12.08333333,96011,Goražde,43.66666667,18.97777778,,Bosnia and Herzegovina,955,Non-EU
Wolfsburg,Germany,52.42305556,10.78722222,122457,Sarajevo,43.86666667,18.41666667,275524,Bosnia and Herzegovina,1106,Non-EU
Magdeburg,Germany,52.13333333,11.61666667,235723,Sarajevo,43.86666667,18.41666667,275524,Bosnia and Herzegovina,1048,Non-EU
Niederkassel,Germany,50.81666667,7.033333333,,Limassol,34.674796,33.044086,101000,Cyprus,2755,EU
Wilmersdorf,Germany,52.48333333,13.31666667,98034,Gagny,48.88166667,2.538888889,39276,France,857,EU
Mainz,Germany,50,8.266666667,209779,Baku,40.36665556,49.83518333,2181800,Azerbaijan,3380,Non-EU
Adenau,Germany,50.38333333,6.933333333,2947,Mellieħa,35.95,14.36666667,10087,Malta,1712,EU
Bad Kötzting,Germany,49.17694444,12.855,6805,Marsaskala,35.8625,14.5675,12134,Malta,1487,EU
Biebrich,Germany,50.0475,8.240833333,,Glarus,47.033329,9.066666,5996,Switzerland,341,Non-EU
Heidelberg,Germany,49.41222222,8.71,154715,Mostar,43.34944444,17.8125,,Bosnia and Herzegovina,969,Non-EU
Nieder-Olm,Germany,49.90833333,8.202777778,,L'Alcúdia,39.19583333,-0.507222222,11820,Spain,1374,EU
Leipzig,Germany,51.33333333,12.38333333,575979,Travnik,44.23333333,17.66666667,,Bosnia and Herzegovina,882,Non-EU
Bonn,Germany,50.73388889,7.099722222,318809,Yogyakarta,-7.801388889,110.3644444,407904,Indonesia,11610,Non-EU
Bergisch Gladbach,Germany,50.99166667,7.136666667,109697,Limassol,34.68361111,33.03444444,101000,Cyprus,2759,EU
Ludwigshafen,Germany,49.48111111,8.435277778,163832,Sumqayit,40.59166667,49.63972222,298000,Azerbaijan,3338,Non-EU
Bad Säckingen,Germany,47.55333333,7.947222222,16416,Näfels,47.09888889,9.062777778,,Switzerland,98,Non-EU
Saarbrücken,Germany,49.23333333,7,178141,Tbilisi,41.71666667,44.78333333,1082400,Georgia,3027,Non-EU
Bad Kötzting,Germany,49.17694444,12.855,6805,Agros,34.91666667,33.01666667,806,Cyprus,2285,EU
Kaiserslautern,Germany,49.44472222,7.768888889,,Banja Luka,44.76666667,17.18333333,199191,Bosnia and Herzegovina,881,Non-EU
Braunschweig,Germany,52.26916667,10.52111111,252768,Bandung,-6.95,107.5666667,2339463,Indonesia,11097,Non-EU
Bremen,Germany,53.07694444,8.808888889,551767,Lukavac,44.53333333,18.53333333,46731,Bosnia and Herzegovina,1185,Non-EU
Friedrichshafen,Germany,47.65416667,9.479166667,58350,Sarajevo,43.86666667,18.41666667,275524,Bosnia and Herzegovina,810,Non-EU
Düren,Germany,50.8,6.483333333,88953,Gradačac,44.8775,18.42805556,,Bosnia and Herzegovina,1106,Non-EU
Bergisch Gladbach,Germany,50.99166667,7.136666667,109697,Limassol,34.674796,33.044086,101000,Cyprus,2759,EU
Altena,Germany,51.3,7.666666667,17270,Pinsk,52.11666667,26.08333333,137542,Belarus,1269,Non-EU
Ludwigsburg,Germany,48.8975,9.191944444,91116,Yevpatoria,45.2,33.35833333,106158,Ukraine,1868,Non-EU
Emden,Germany,53.36694444,7.206111111,50694,Arkhangelsk,64.55,40.53333333,351226,Russia,2240,Non-EU
Viersen,Germany,51.26666667,6.4,,Kaniv,49.74472222,31.45583333,,Ukraine,1771,Non-EU
Kaufungen,Germany,51.28111111,9.618611111,12450,Budești,47.06527778,29.00666667,,Moldova,1480,Non-EU
Oberviechtach,Germany,49.46666667,12.41666667,4698,Rivne,50.61972222,26.25138889,,Ukraine,995,Non-EU
Wolfsburg,Germany,52.42305556,10.78722222,122457,Tolyatti,53.51666667,49.41666667,710567,Russia,2558,Non-EU
Kiel,Germany,54.32527778,10.14055556,246269,Sovetsk,55.08333333,21.88333333,41705,Russia,758,Non-EU
Essen,Germany,51.458069,7.014761,582624,Nizhny Novgorod,56.32694444,44.0075,1266871,Russia,2452,Non-EU
Cottbus,Germany,51.76055556,14.33416667,99595,Lipetsk,52.61666667,39.6,510020,Russia,1716,Non-EU
Baienfurt,Germany,47.82694444,9.651666667,7052,Brest,52.13333333,23.66666667,335645,Belarus,1108,Non-EU
Witten,Germany,51.43333333,7.333333333,97986,Kursk,51.71666667,36.18333333,443212,Russia,1981,Non-EU
Cuxhaven,Germany,53.86666667,8.7,48221,Nuuk,64.175,-51.73333333,17316,Greenland,3489,Non-EU
Halle,Germany,51.48305556,11.97194444,236991,Ufa,54.73333333,55.96666667,1130000,Russia,2910,Non-EU
Magdeburg,Germany,52.13333333,11.61666667,235723,Zaporizhzhya,47.83777778,35.13833333,755545,Ukraine,1739,Non-EU
Bochum,Germany,51.48333333,7.216666667,361734,Donetsk,48.00888889,37.80416667,929063,Ukraine,2215,Non-EU
Cuxhaven,Germany,53.86666667,8.7,48221,Hafnarfjörður,64.06666667,-21.95,,Iceland,2060,Non-EU
Eichenau,Germany,48.16666667,11.31666667,9689,Vyshhorod,50.58333333,30.5,,Ukraine,1410,Non-EU
Dresden,Germany,51.03333333,13.73333333,531982,Saint Petersburg,59.95,30.31666667,5281579,Russia,1433,Non-EU
Baden-Baden,Germany,48.76194444,8.240833333,54160,Yalta,44.49944444,34.15527778,78452,Ukraine,2024,Non-EU
Hamburg,Germany,53.55,10,1787408,Saint Petersburg,59.95,30.31666667,5281579,Russia,1420,Non-EU
Duisburg,Germany,51.43222222,6.761111111,491231,Perm,58.01388889,56.24888889,1041884,Russia,3184,Non-EU
Radebeul,Germany,51.10333333,13.67,,Obukhiv,50.1,30.61666667,,Ukraine,1198,Non-EU
Dresden,Germany,51.03333333,13.73333333,531982,Skopje,41.98333333,21.43333333,506926,Republic of Macedonia,1165,Non-EU
Singen (Hohentwiel),Germany,47.76277778,8.84,46344,Kobeliaky,49.14736024,34.19927008,,Ukraine,1868,Non-EU
Nienburg/Weser,Germany,52.64111111,9.206944444,,Vitebsk,55.18333333,30.16666667,373880,Belarus,1396,Non-EU
Düren,Germany,50.8,6.483333333,88953,Stryi,49.25,23.85,,Ukraine,1250,Non-EU
Cuxhaven,Germany,53.86666667,8.7,48221,Murmansk,68.96666667,33.08333333,301572,Russia,2091,Non-EU
Regensburg,Germany,49.01666667,12.08333333,140276,Odessa,46.485722,30.743444,,Ukraine,1419,Non-EU
Speyer,Germany,49.31944444,8.431111111,50284,Kursk,51.71666667,36.18333333,443212,Russia,1968,Non-EU
Düsseldorf,Germany,51.21666667,6.816666667,612178,Moscow,55.75583333,37.61777778,12380664,Russia,2081,Non-EU
Aachen,Germany,50.774167,6.0825,245885,Kostroma,57.76666667,40.93333333,276691,Russia,2362,Non-EU
Friedrichshafen,Germany,47.65416667,9.479166667,58350,Polotsk,55.48333333,28.8,84968,Belarus,1586,Non-EU
Oberviechtach,Germany,49.46666667,12.41666667,4698,Bronniki,50.70277778,26.09916667,,Ukraine,984,Non-EU
Oberhausen,Germany,51.55,6.85,210934,Zaporizhzhya,47.83777778,35.13833333,755545,Ukraine,2062,Non-EU
Münster,Germany,51.96666667,7.633333333,310039,Ryazan,54.61666667,39.71666667,534762,Russia,2134,Non-EU
Kassel,Germany,51.31972222,9.497777778,197984,Yaroslavl,57.61666667,39.85,606703,Russia,2062,Non-EU
Wolfratshausen,Germany,47.91333333,11.42777778,15090,Brody,50.07805556,25.15416667,,Ukraine,1028,Non-EU
Ostfildern,Germany,48.72277778,9.263055556,37785,Poltava,49.57444444,34.56861111,,Ukraine,1834,Non-EU
Hagen,Germany,51.35944444,7.475,189044,Smolensk,54.78277778,32.04527778,328906,Russia,1676,Non-EU
Zweibrücken,Germany,49.24944444,7.360833333,34011,Kursk,51.71666667,36.18333333,443212,Russia,2044,Non-EU
Esslingen am Neckar,Germany,48.74055556,9.310833333,90378,Maladzyechna,54.31361111,26.85166667,94686,Belarus,1357,Non-EU
Bremerhaven,Germany,53.55,8.583333333,114025,Kaliningrad,54.71666667,20.5,459560,Russia,786,Non-EU
Helmstedt,Germany,52.22805556,11.01055556,23254,Svietlahоrsk,52.63333333,29.73333333,69995,Belarus,1267,Non-EU
Gera,Germany,50.88055556,12.08333333,96011,Rostov-on-Don,47.23333333,39.71666667,1119875,Russia,2041,Non-EU
Braunschweig,Germany,52.26916667,10.52111111,252768,Kazan,55.79083333,49.11444444,1231878,Russia,2517,Non-EU
Herne,Germany,51.55,7.216666667,155851,Belgorod,50.6,36.6,387090,Russia,2042,Non-EU
Freiburg im Breisgau,Germany,47.99472222,7.849722222,220286,Lviv,49.83,24.01416667,758400,Ukraine,1196,Non-EU
Munich,Germany,48.13333333,11.56666667,1450381,Kyiv,50.45,30.52361111,2907684,Ukraine,1395,Non-EU
Mannheim,Germany,49.48361111,8.463055556,305780,Chișinău,47.00555556,28.8575,723500,Moldova,1530,Non-EU
Bassum,Germany,52.84944444,8.726666667,15634,Gvardeysk,54.65,21.06666667,,Russia,834,Non-EU
Ludwigsburg,Germany,48.8975,9.191944444,91116,Yevpatoria,45.193889,33.368056,106158,Ukraine,1868,Non-EU
Memmingen,Germany,47.98777778,10.18111111,42841,Chernihiv,51.5,31.3,299609,Ukraine,1561,Non-EU
Offenbach am Main,Germany,50.1,8.766666667,123734,Oryol,52.96666667,36.08333333,319651,Russia,1904,Non-EU
Kiel,Germany,54.32527778,10.14055556,246269,Kaliningrad,54.71666667,20.5,459560,Russia,669,Non-EU
Eilenburg,Germany,51.46083333,12.63583333,15452,Tiraspol,46.85,29.63333333,133807,Moldova,1334,Non-EU
