origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Elsterwerda	Germany	51.457777777778	13.523888888889		Vreden	52.033055555556	6.8330555555556	22462	Germany	465	EU
Eisfeld	Germany	50.416666666667	10.916666666667	5623	Ahorn, Bavaria	50.233333333333	10.95	4262	Germany	21	EU
Stamsried	Germany	49.266666666667	12.533333333333	1908	Kesselsdorf	51.033333333333	13.6		Germany	211	EU
Ostritz	Germany	51.014722222222	14.932222222222		Schloß Holte-Stukenbrock	51.883333333333	8.6166666666667		Germany	448	EU
Heilbad Heiligenstadt	Germany	51.3775	10.134444444444	16772	Heiden	51.825833333333	6.9330555555556		Germany	227	EU
Leutenberg	Germany	50.549722222222	11.449722222222		Stadtsteinach	50.166666666667	11.5	3481	Germany	43	EU
Einbeck	Germany	51.816666666667	9.8666666666667	27931	Artern	51.366666666667	11.3		Germany	111	EU
Vacha	Germany	50.828888888889	10.021388888889		Philippsthal	50.85	10		Germany	3	EU
Annaburg	Germany	51.732777777778	13.045555555556	7041	Verl	51.883055555556	8.5166666666667		Germany	312	EU
Memmingen	Germany	47.987777777778	10.181111111111	42841	Eisleben	51.516666666667	11.55	24198	Germany	404	EU
Weinheim	Germany	49.556111111111	8.6697222222222	43892	Eisleben	51.516666666667	11.55	24198	Germany	298	EU
Amberg	Germany	49.444444444444	11.848333333333	41592	Bad Bergzabern	49.103055555556	7.9988888888889	8007	Germany	282	EU
List auf Sylt	Germany	55.018611	8.432222	1561	Oberstdorf	47.409722222222	10.279166666667	9638	Germany	856	EU
Homburg	Germany	49.316666666667	7.3333333333333		Ilmenau	50.687222222222	10.914166666667	26153	Germany	298	EU
Gnoien	Germany	53.971388888889	12.707222222222	3060	Wettringen	52.208333333333	7.3166666666667		Germany	410	EU
Viernheim	Germany	49.537986111111	8.5792361111111	33276	Haldensleben	52.283333333333	11.416666666667		Germany	364	EU
Georgsmarienhütte	Germany	52.2	8.0666666666667	31543	Remagen	50.578611111111	7.2305555555556	16392	Germany	189	EU
Wildau	Germany	52.316666666667	13.633333333333		Taufkirchen	48.05	11.616666666667	17573	Germany	496	EU
Kühren-Burkartshain	Germany	51.3297	12.8258		Bad Emstal	51.233333333333	9.25	5950	Germany	249	EU
Amt Wachsenburg	Germany	50.8458	10.8581	6373	Zierenberg	51.366666666667	9.3		Germany	123	EU
Görlitz	Germany	51.152777777778	14.987222222222	56073	Oberstdorf	47.409722222222	10.279166666667	9638	Germany	538	EU
Unterschleißheim	Germany	48.283333333333	11.566666666667	20643	Lucka	51.095	12.335277777778		Germany	317	EU
Oldenburg	Germany	53.143888888889	8.2138888888889	161438	Rügen	54.42	13.42		Germany	370	EU
Peine	Germany	52.320277777778	10.233611111111	49759	Aschersleben	51.75	11.466666666667	27701	Germany	106	EU
Castrop-Rauxel	Germany	51.55	7.3166666666667	74220	Zehdenick	52.983055555556	13.333055555556		Germany	439	EU
Menden (Sauerland)	Germany	51.433333333333	7.8		Eisenberg	50.966666666667	11.9		Germany	290	EU
Geldern	Germany	51.519722222222	6.3325		Fürstenberg/Havel	53.185277777778	13.145555555556		Germany	498	EU
Ahorn, Bavaria	Germany	50.233333333333	10.95	4262	Eisfeld	50.416666666667	10.916666666667	5623	Germany	21	EU
Wetzlar	Germany	50.566666666667	8.5	51649	Ilmenau	50.687222222222	10.914166666667	26153	Germany	171	EU
Torgelow	Germany	53.616666666667	14	9371	Espelkamp	52.377222222222	8.6327777777778		Germany	385	EU
Porta Westfalica	Germany	52.216666666667	8.9333333333333	35374	Kreuzberg	52.4875	13.3833	151827	Germany	304	EU
Osterburg	Germany	52.783333333333	11.766666666667		Oerlinghausen	51.966666666667	8.6666666666667		Germany	229	EU
Stadt Wehlen	Germany	50.956944444444	14.032222222222		Wangen im Allgäu	47.685833333333	9.8341666666667	26679	Germany	474	EU
Wittlich	Germany	49.986944444444	6.8897222222222		Zossen	52.216666666667	13.449722222222		Germany	521	EU
Neu-Ulm	Germany	48.383333333333	10	54969	Meiningen	50.55	10.416666666667	21231	Germany	243	EU
Altlandsberg	Germany	52.566666666667	13.733055555556	8804	Stadtlohn	51.9925	6.915		Germany	468	EU
Hann. Münden	Germany	51.416666666667	9.65	24072	Oberviechtach	49.466666666667	12.416666666667	4698	Germany	292	EU
Selfkant	Germany	51.016666666667	5.9166666666667		Oberstdorf	47.409722222222	10.279166666667	9638	Germany	511	EU
Bad Liebenwerda	Germany	51.516666666667	13.4	9305	Lübbecke	52.308055555556	8.6230555555556		Germany	339	EU
Aßlar	Germany	50.583333333333	8.4666666666667	13772	Jüterbog	51.993333333333	13.072777777778	12270	Germany	357	EU
Hohenstein-Ernstthal	Germany	50.8	12.716666666667	14866	Burghausen	48.166666666667	12.833333333333	16736	Germany	293	EU
Hamm	Germany	51.666666666667	7.8166666666667	179397	Mitte	52.516666666667	13.366666666667		Germany	391	EU
Herne	Germany	51.55	7.2166666666667	155851	Eisleben	51.516666666667	11.55	24198	Germany	300	EU
Sohland an der Spree	Germany	51.047222222222	14.428333333333		Gangelt	50.983055555556	6	12015	Germany	589	EU
Oelde	Germany	51.825833333333	8.1436111111111	29297	Niesky	51.289722222222	14.83	9607	Germany	466	EU
Radeberg	Germany	51.116666666667	13.916666666667		Garching bei München	48.25	11.65	11587	Germany	358	EU
Tangerhütte	Germany	52.433333333333	11.8		Extertal	52.066666666667	9.1166666666667		Germany	187	EU
Burgstädt	Germany	50.916666666667	12.816666666667		Ahnatal	51.35	9.3833333333333	7992	Germany	244	EU
Großenhain	Germany	51.283333333333	13.55	18352	Öhringen	49.2	9.5	23489	Germany	370	EU
Großröhrsdorf	Germany	51.144444444444	14.016666666667		Aichstetten	47.893333333333	10.079166666667		Germany	460	EU
Oberstdorf	Germany	47.409722222222	10.279166666667	9638	Selfkant	51.016666666667	5.9166666666667		Germany	511	EU
Giengen an der Brenz	Germany	48.621666666667	10.245	19135	Zeulenroda-Triebes	50.633333333333	11.966666666667		Germany	256	EU
Niederau	Germany	51.175555555556	13.5425	3951	Hirschberg an der Bergstraße	49.499444444444	8.6622222222222	9582	Germany	393	EU
Geislingen an der Steige	Germany	48.624444444444	9.8305555555556		Bischofswerda	51.1275	14.179722222222	11573	Germany	418	EU
Hagenbach	Germany	49.020555555556	8.2483333333333		Wiesentheid	49.8	10.35	4775	Germany	175	EU
Holzgerlingen	Germany	48.639166666667	9.0108333333333		Niesky	51.289722222222	14.83	9607	Germany	510	EU
Bad Iburg	Germany	52.159166666667	8.0472222222222	10571	Charlottenburg-Wilmersdorf	52.5	13.283333333333	334351	Germany	358	EU
Brake	Germany	53.333333333333	8.4833333333333	15129	Zwiesel	49.016666666667	13.233333333333	9407	Germany	583	EU
Bannewitz	Germany	50.993055555556	13.716666666667	10851	Bräunlingen	47.929722222222	8.4480555555556	5782	Germany	511	EU
Lichtenstein	Germany	50.756388888889	12.631666666667	11632	Enger	52.133333333333	8.5666666666667		Germany	321	EU
Herrnhut	Germany	51.016666666667	14.741666666667		Bad Boll	48.639444444444	9.6155555555556	5067	Germany	453	EU
Bammental	Germany	49.350833333333	8.7758333333333	6426	Demitz-Thumitz	51.133333333333	14.25		Germany	437	EU
Gangelt	Germany	50.983055555556	6	12015	Sohland an der Spree	51.047222222222	14.428333333333		Germany	589	EU
Lüneburg	Germany	53.2525	10.414444444444	71668	Kulmbach	50.1	11.433333333333	26217	Germany	357	EU
Aichstetten	Germany	47.893333333333	10.079166666667		Großröhrsdorf	51.144444444444	14.016666666667		Germany	460	EU
Eppelheim	Germany	49.401111111111	8.6297222222222		Wilthen	51.1	14.4		Germany	451	EU
Ebersbach an der Fils	Germany	48.714722222222	9.5236111111111	15206	Ebersbach-Neugersdorf	51	14.6	14086	Germany	444	EU
Glashütte	Germany	50.85	13.783333333333		Schramberg	48.226944444444	8.3841666666667	20985	Germany	486	EU
Ahlen	Germany	51.763333333333	7.8911111111111	55280	Tempelhof-Schöneberg	52.466666666667	13.383333333333		Germany	383	EU
Eggenfelden	Germany	48.403888888889	12.764166666667	10897	Bischofswerda	51.1275	14.179722222222	11573	Germany	319	EU
Bönnigheim	Germany	49.040833333333	9.095	7593	Neukirch/Lausitz	51.1	14.316666666667	5099	Germany	437	EU
Bremerhaven	Germany	53.55	8.5833333333333	114025	Steglitz-Zehlendorf	52.433333333333	13.25		Germany	336	EU
Hirschfelde	Germany	50.94167	14.88611		Furtwangen im Schwarzwald	48.050277777778	8.2091666666667	9157	Germany	579	EU
Zwönitz	Germany	50.630277777778	12.813333333333		Heiligenhaus	51.3265	6.971		Germany	416	EU
Hann. Münden	Germany	51.416666666667	9.65	24072	Steglitz-Zehlendorf	52.433333333333	13.25		Germany	271	EU
Erkelenz	Germany	51.08	6.3155555555556	43350	Bad Windsheim	49.5	10.416666666667	11195	Germany	340	EU
Steinenbronn	Germany	48.664722222222	9.1225	6190	Bernsdorf, Bautzen	51.366666666667	14.066666666667		Germany	464	EU
Deckenpfronn	Germany	48.651388888889	8.8227777777778	3269	Weißenberg	51.2	14.666666666667		Germany	505	EU
Erftstadt	Germany	50.816666666667	6.7666666666667	49179	Panketal	52.633055555556	13.55	19249	Germany	509	EU
Asperg	Germany	48.906388888889	9.1413888888889	13315	Pulsnitz	51.181666666667	14.013055555556		Germany	430	EU
Nentershausen	Germany	51.0125	9.935	2741	Steglitz-Zehlendorf	52.433333333333	13.25		Germany	278	EU
Bremervörde	Germany	53.483333333333	9.1333333333333		Barth	54.366666666667	12.716666666667	8696	Germany	254	EU
Neukieritzsch	Germany	51.151388888889	12.409722222222		Deizisau	48.713333333333	9.3891666666667	6720	Germany	347	EU
Gardelegen	Germany	52.526388888889	11.3925	23148	Waltrop	51.616666666667	7.3833333333333		Germany	292	EU
Norderney	Germany	53.707222222222	7.1469444444444	5875	Garz	54.316666666667	13.35	2222	Germany	411	EU
Jever	Germany	53.574444444444	7.9008333333333		Zerbst	51.968055555556	12.084444444444	21975	Germany	333	EU
Lichtenfels	Germany	50.133333333333	11.033333333333	20080	Reinickendorf	52.566666666667	13.333333333333		Germany	314	EU
Oer-Erkenschwick	Germany	51.642222222222	7.2508333333333		Lübbenau	51.866666666667	13.966666666667	16237	Germany	463	EU
Odernheim am Glan	Germany	49.765277777778	7.7047222222222	1690	Treptow-Köpenick	52.45	13.566666666667		Germany	506	EU
Rathen	Germany	50.95	14.083333333333	341	Ötigheim	48.891111111111	8.2363888888889	4496	Germany	477	EU
Liebschützberg	Germany	51.333333333333	13.158888888889	3151	Gailingen am Hochrhein	47.696944444444	8.755	2847	Germany	514	EU
Garching bei München	Germany	48.25	11.65	11587	Radeberg	51.116666666667	13.916666666667		Germany	358	EU
Lommatzsch	Germany	51.2	13.3		Weissach im Tal	48.929444444444	9.4786111111111		Germany	372	EU
Meldorf	Germany	54.083333333333	9.0666666666667	7216	Altentreptow	53.666666666667	13.25	6486	Germany	278	EU
Stolpen	Germany	51.048888888889	14.082777777778	5674	Hilzingen	47.765277777778	8.7844444444444	8290	Germany	529	EU
Nürtingen	Germany	48.626666666667	9.3352777777778	39960	Zerbst	51.968055555556	12.084444444444	21975	Germany	420	EU
Käbschütztal	Germany	51.15	13.383333333333	2752	Berglen	48.861388888889	9.4694444444444	5995	Germany	378	EU
Quedlinburg	Germany	51.791666666667	11.147222222222	24555	Hann. Münden	51.416666666667	9.65	24072	Germany	111	EU
Uetersen	Germany	53.687222222222	9.6691666666667	17662	Wittstock	53.163611111111	12.485555555556		Germany	195	EU
Oberviechtach	Germany	49.466666666667	12.416666666667	4698	Hann. Münden	51.416666666667	9.65	24072	Germany	292	EU
Mügeln	Germany	51.233333333333	13.05	4879	Bodman-Ludwigshafen	47.817777777778	9.0577777777778	4557	Germany	477	EU
Alzey	Germany	49.751666666667	8.1161111111111	17519	Kamenz	51.266666666667	14.1	15202	Germany	455	EU
Falkenstein, Saxony	Germany	50.466666666667	12.366666666667	8359	Oberndorf am Neckar	48.291388888889	8.5725	13682	Germany	366	EU
Krögis	Germany	51.119722222222	13.379166666667		Berglen	48.861388888889	9.4694444444444	5995	Germany	376	EU
Bad Sooden-Allendorf	Germany	51.283333333333	9.9833333333333	8350	Bad Frankenhausen	51.355833333333	11.101111111111	8792	Germany	78	EU
Bad Honnef	Germany	50.645	7.2269444444444	25078	Wittichenau	51.383333333333	14.25		Germany	498	EU
Villingen-Schwenningen	Germany	48.060277777778	8.4586111111111	81916	Zittau	50.896111111111	14.807222222222	25712	Germany	556	EU
Ettlingen	Germany	48.933333333333	8.4	38861	Löbau	51.094444444444	14.666666666667	18374	Germany	508	EU
Hoyerswerda	Germany	51.433055555556	14.25	33843	Dillingen/Saar	49.35	6.7333333333333	21526	Germany	581	EU
Oderwitz	Germany	50.958888888889	14.718611111111	5363	Schlierbach	48.673888888889	9.5180555555556		Germany	451	EU
Porta Westfalica	Germany	52.216666666667	8.9333333333333	35374	Friedrichshain-Kreuzberg	52.5	13.45		Germany	308	EU
Bad Boll	Germany	48.639444444444	9.6155555555556	5067	Herrnhut	51.016666666667	14.741666666667		Germany	453	EU
Cologne	Germany	50.942222222222	6.9577777777778	1081701	Treptow-Köpenick	52.45	13.566666666667		Germany	485	EU
Ingelheim am Rhein	Germany	49.974722222222	8.0563888888889	24155	Friedrichshain-Kreuzberg	52.5	13.45		Germany	469	EU
Ahrensburg	Germany	53.674722222222	10.241111111111	32606	Ludwigslust	53.316666666667	11.483333333333	12255	Germany	91	EU
Obercunnersdorf	Germany	51.03111111	14.67222222	2029	Deggingen	48.596388888889	9.7191666666667	5222	Germany	447	EU
Schloß Holte-Stukenbrock	Germany	51.883333333333	8.6166666666667		Ostritz	51.014722222222	14.932222222222		Germany	448	EU
Espenhain	Germany	51.191666666667	12.469444444444	2328	Wolfschlugen	48.653055555556	9.2888888888889	6289	Germany	363	EU
Limbach-Oberfrohna	Germany	50.866666666667	12.75	27056	Ingelheim am Rhein	49.974722222222	8.0563888888889	24155	Germany	347	EU
Hagen	Germany	51.359444444444	7.475	189044	Steglitz-Zehlendorf	52.433333333333	13.25		Germany	414	EU
Niederstetten	Germany	49.400833333333	9.9180555555556	5222	Schirgiswalde-Kirschau	51.092222222222	14.428611111111		Germany	372	EU
Grünsfeld	Germany	49.6	9.75		Großpostwitz	51.116666666667	14.45		Germany	374	EU
Denkingen	Germany	48.108888888889	8.7386111111111		Schirgiswalde-Kirschau	51.092222222222	14.428611111111		Germany	527	EU
Rötha	Germany	51.197222222222	12.417222222222	6118	Murrhardt	48.979444444444	9.5783333333333	14331	Germany	319	EU
Bad Camberg	Germany	50.3	8.2666666666667	14047	Bad Sulza	51.087777777778	11.623333333333	4738	Germany	252	EU
Sundern	Germany	51.316666666667	8	27963	Schirgiswalde-Kirschau	51.092222222222	14.428611111111		Germany	448	EU
Gründau	Germany	50.216666666667	9.15		Ebersbach-Neugersdorf	51	14.6	14086	Germany	394	EU
Stadt Wehlen	Germany	50.956944444444	14.032222222222		Bernkastel-Kues	49.916111111111	7.0694444444444	6973	Germany	506	EU
Kulmbach	Germany	50.1	11.433333333333	26217	Saalfeld	50.650555555556	11.354166666667	25041	Germany	61	EU
Mannheim	Germany	49.483611111111	8.4630555555556	305780	Charlottenburg-Wilmersdorf	52.5	13.283333333333	334351	Germany	476	EU
Bad Bergzabern	Germany	49.103055555556	7.9988888888889	8007	Lichtenfels	50.133333333333	11.033333333333	20080	Germany	247	EU
Trebbin	Germany	52.216666666667	13.199722222222		Weil am Rhein	47.594722222222	7.6108333333333	29683	Germany	651	EU
Siegen	Germany	50.875555555556	8.0166666666667	102355	Spandau	52.55	13.2	231120	Germany	403	EU
Neuhardenberg	Germany	52.6	14.25		Hamminkeln	51.731944444444	6.5908333333333		Germany	531	EU
Melle	Germany	52.203055555556	8.3361111111111	45844	Reinickendorf	52.566666666667	13.333333333333		Germany	341	EU
Minden	Germany	52.283333333333	8.9166666666667	81598	Charlottenburg-Wilmersdorf	52.5	13.283333333333	334351	Germany	297	EU
Wiesbaden	Germany	50.082083333333	8.2413611111111	276218	Friedrichshain-Kreuzberg	52.5	13.45		Germany	451	EU
Bernstadt	Germany	48.499722222222	10.025	2110	Bernstadt auf dem Eigen	51.045833333333	14.826388888889	3558	Germany	446	EU
Lauingen	Germany	48.566666666667	10.433333333333	9308	Marzahn-Hellersdorf	52.533333333333	13.583333333333		Germany	494	EU
Wyk auf Föhr	Germany	54.7	8.5666666666667		Mittenwald	47.416666666667	11.25	8019	Germany	831	EU
Altenberg	Germany	50.764444444444	13.757777777778	8211	Sulz am Neckar	48.362777777778	8.6316666666667		Germany	456	EU
Kirchlinteln	Germany	52.942777777778	9.3183333333333		Schönhausen	52.578611111111	12.039722222222		Germany	188	EU
Kriebstein	Germany	51.05	13.019722222222		Weisenbach	48.727222222222	8.3519444444444	2487	Germany	422	EU
Lucka	Germany	51.095	12.335277777778		Unterschleißheim	48.283333333333	11.566666666667	20643	Germany	317	EU
Donzdorf	Germany	48.683333333333	9.8166666666667	10737	Neusalza-Spremberg	51.038888888889	14.529444444444		Germany	427	EU
Neunkirchen am Sand	Germany	49.516666666667	11.316666666667	4265	Zeulenroda-Triebes	50.633333333333	11.966666666667		Germany	133	EU
Böhlen	Germany	51.2025	12.385833333333	6676	Aichwald	48.758055555556	9.3802777777778	7392	Germany	346	EU
Königs Wusterhausen	Germany	52.291666666667	13.625	34795	Steglitz-Zehlendorf	52.433333333333	13.25		Germany	30	EU
Wellingholzhausen	Germany	52.15	8.2666666666667		Röckwitz	53.7	13.1		Germany	367	EU
Saalfeld	Germany	50.650555555556	11.354166666667	25041	Kulmbach	50.1	11.433333333333	26217	Germany	61	EU
Warstein	Germany	51.45	8.3666666666667		Wurzen	51.366666666667	12.716666666667	16364	Germany	302	EU
Steinfurt	Germany	52.1475	7.3441666666667	33225	Neubukow	54.016666666667	11.666666666667	3866	Germany	356	EU
Uetze	Germany	52.466111111111	10.203888888889		Frohburg	51.056111111111	12.555	10204	Germany	225	EU
Hildburghausen	Germany	50.426111111111	10.728888888889	11670	Würselen	50.824722222222	6.1275		Germany	328	EU
Troisdorf	Germany	50.816111111111	7.1555555555556		Heidenau	50.983333333333	13.866666666667	16257	Germany	471	EU
Dingelstädt	Germany	51.315555555556	10.319444444444	4372	Wenden	50.966666666667	7.8666666666667		Germany	175	EU
Crimmitschau	Germany	50.818055555556	12.3875	19180	Wiehl	50.95	7.5333333333333		Germany	341	EU
Schramberg	Germany	48.226944444444	8.3841666666667	20985	Glashütte	50.85	13.783333333333		Germany	486	EU
Rheinsberg	Germany	53.098333333333	12.895833333333		Ascheberg	51.788888888889	7.62		Germany	386	EU
Stadtilm	Germany	50.775	11.080833333333		Wetter (Ruhr)	51.388055555556	7.395	27725	Germany	266	EU
Weingarten	Germany	47.809166666667	9.6444444444444	23881	Grimma	51.238611111111	12.725277777778	28480	Germany	441	EU
Coswig	Germany	51.133333333333	13.583333333333	20831	Ravensburg	47.783055555556	9.6113888888889	49830	Germany	470	EU
Eisleben	Germany	51.516666666667	11.55	24198	Memmingen	47.987777777778	10.181111111111	42841	Germany	404	EU
Krefeld	Germany	51.333333333333	6.5666666666667	225144	Oder-Spree	52.216666666667	14.283333333333	177047	Germany	540	EU
Darmstadt	Germany	49.866666666667	8.65	153166	Freiberg	50.911944444444	13.342777777778	41641	Germany	352	EU
Aken (Elbe)	Germany	51.85	12.05	8044	Erwitte	51.616666666667	8.3497222222222		Germany	256	EU
Reinfeld	Germany	53.833333333333	10.483333333333	8752	Neubukow	54.016666666667	11.666666666667	3866	Germany	80	EU
Miltach	Germany	49.15	12.766666666667	2211	Hohnstein	50.983333333333	14.116666666667	3353	Germany	225	EU
Freudental	Germany	49.008888888889	9.0588888888889	2453	Brandis	51.334722222222	12.608888888889	9357	Germany	362	EU
Rüdesheim an der Nahe	Germany	49.845277777778	7.8141666666667		Grimma	51.238611111111	12.725277777778	28480	Germany	380	EU
Kornwestheim	Germany	48.859722222222	9.185	32680	Weißenfels	51.2	11.966666666667	39918	Germany	327	EU
Königstein im Taunus	Germany	50.183125	8.4635416666667	16150	Königstein	50.918888888889	14.071388888889	2185	Germany	404	EU
Genthin	Germany	52.4	12.166666666667	14610	Datteln	51.653888888889	7.3416666666667	34521	Germany	340	EU
Münster	Germany	49.916666666667	8.8666666666667	14055	Reinsdorf	50.6975	12.558888888889		Germany	276	EU
Weida	Germany	50.766666666667	12.066666666667		Neu-Isenburg	50.055763888889	8.6970833333333	36354	Germany	251	EU
Rochlitz	Germany	51.048055555556	12.798611111111	5905	Nettetal	51.316666666667	6.2833333333333		Germany	455	EU
Eschwege	Germany	51.188055555556	10.052777777778	19466	Mühlhausen/Thüringen	51.216666666667	10.45	34552	Germany	28	EU
Radebeul	Germany	51.103333333333	13.67		Sankt Ingbert	49.3	7.1166666666667		Germany	507	EU
Röbel	Germany	53.376111111111	12.606111111111	5136	Löhne	52.2	8.7		Germany	293	EU
Bottrop	Germany	51.524722222222	6.9227777777778	116055	Merseburg	51.366666666667	12	34052	Germany	352	EU
Jessen	Germany	51.791666666667	12.955555555556	14261	Senden	51.857222222222	7.4827777777778	20455	Germany	376	EU
Altlußheim	Germany	49.299722222222	8.5	5581	Gersdorf	50.759722222222	12.708333333333		Germany	342	EU
Schalkstetten	Germany	48.61444444	9.91583333		Frohburg	51.056111111111	12.555	10204	Germany	331	EU
Hartha	Germany	51.097777777778	12.977222222222		Fröndenberg	51.471944444444	7.7658333333333		Germany	365	EU
Worms	Germany	49.631944444444	8.3652777777778	82102	Bautzen	51.181388888889	14.423888888889	39845	Germany	462	EU
Amberg	Germany	49.444444444444	11.848333333333	41592	Freiberg	50.911944444444	13.342777777778	41641	Germany	195	EU
Hildburghausen	Germany	50.426111111111	10.728888888889	11670	Schwabach	49.329166666667	11.020833333333	39546	Germany	124	EU
Friedrichsthal	Germany	49.325555555556	7.0961111111111		Oranienburg	52.754444444444	13.236944444444	43526	Germany	574	EU
Unterbreizbach	Germany	50.816666666667	9.9830555555556		Haltern am See	51.75	7.1833333333333	38020	Germany	221	EU
Heidelberg	Germany	49.412222222222	8.71	154715	Bautzen	51.181388888889	14.423888888889	39845	Germany	451	EU
Veitshöchheim	Germany	49.832777777778	9.8816666666667	8535	Geithain	51.05	12.683333333333		Germany	240	EU
Wilmersdorf	Germany	52.483333333333	13.316666666667	98034	Kulmbach	50.086666666667	11.397286111111	73055	Germany	298	EU
Löbau	Germany	51.094444444444	14.666666666667	18374	Ettlingen	48.933333333333	8.4	38861	Germany	508	EU
Wittenberge	Germany	53	11.75		Elmshorn	53.754722222222	9.6536111111111	47667	Germany	162	EU
Mettmann	Germany	51.25	6.9666666666667	38291	Markranstädt	51.301666666667	12.221111111111	15119	Germany	365	EU
Traunstein	Germany	47.866666666667	12.633333333333	17349	Wesseling	50.816666666667	6.9666666666667		Germany	525	EU
Murrhardt	Germany	48.979444444444	9.5783333333333	14331	Rötha	51.197222222222	12.417222222222	6118	Germany	319	EU
Graben-Neudorf	Germany	49.159166666667	8.4894444444444	11571	Wilsdruff	51.052222222222	13.538333333333	13942	Germany	417	EU
Bissingen	Germany	48.716666666667	10.616666666667	3244	Oberwiera	50.891388888889	12.537222222222		Germany	278	EU
Königstein	Germany	49.616666666667	11.633333333333	1561	Königstein	50.918888888889	14.071388888889	2185	Germany	226	EU
Münster	Germany	51.966666666667	7.6333333333333	310039	Mühlhausen/Thüringen	51.216666666667	10.45	34552	Germany	212	EU
Egeln	Germany	51.95	11.433333333333	4119	Rüthen	51.493333333333	8.4333333333333	11095	Germany	213	EU
Würzburg	Germany	49.794444444444	9.9294444444444	127200	Suhl	50.610555555556	10.693055555556	36208	Germany	106	EU
Spaichingen	Germany	48.075833333333	8.7377777777778	12520	Regis-Breitingen	51.083333333333	12.45		Germany	428	EU
Helbra	Germany	51.549722222222	11.5		Finnentrop	51.166666666667	7.9666666666667	17258	Germany	249	EU
Eisenhüttenstadt	Germany	52.145	14.672777777778	30416	Saarlouis	49.316666666667	6.75		Germany	640	EU
Deizisau	Germany	48.713333333333	9.3891666666667	6720	Neukieritzsch	51.151388888889	12.409722222222		Germany	347	EU
Wurzen	Germany	51.366666666667	12.716666666667	16364	Warstein	51.45	8.3666666666667		Germany	302	EU
Hemmingen	Germany	52.323611111111	9.7255555555556		Markkleeberg	51.277777777778	12.383333333333	24240	Germany	217	EU
Herzberg	Germany	51.683055555556	13.233055555556	9067	Soest	51.571111111111	8.1091666666667		Germany	354	EU
Markranstädt	Germany	51.301666666667	12.221111111111	15119	Mettmann	51.25	6.9666666666667	38291	Germany	365	EU
Gardelegen	Germany	52.526388888889	11.3925	23148	Gifhorn	52.488611111111	10.546388888889	41518	Germany	57	EU
Jöhstadt	Germany	50.514444444444	13.088611111111	2808	Olsberg	51.35	8.4833333333333	14786	Germany	336	EU
Königs Wusterhausen	Germany	52.291666666667	13.625	34795	Hückeswagen	51.145	7.3416666666667		Germany	451	EU
Wildau	Germany	52.316666666667	13.633333333333		Hückelhoven	51.060833333333	6.2197222222222		Germany	529	EU
Bestensee	Germany	52.25	13.65		Havixbeck	51.977777777778	7.4166666666667		Germany	427	EU
Annaberg-Buchholz	Germany	50.58	13.002222222222	20394	Weiden in der Oberpfalz	49.666666666667	12.15	41726	Germany	118	EU
Garz	Germany	54.316666666667	13.35	2222	Norderney	53.707222222222	7.1469444444444	5875	Germany	411	EU
Clausthal-Zellerfeld	Germany	51.805	10.335555555556	15818	Freiberg	50.911944444444	13.342777777778	41641	Germany	231	EU
Hohenhameln	Germany	52.26	10.066388888889		Brandis	51.334722222222	12.608888888889	9357	Germany	203	EU
Rhodt unter Rietburg	Germany	49.272777777778	8.1080555555556		Sankt Ingbert	49.3	7.1166666666667		Germany	72	EU
Güstrow	Germany	53.793888888889	12.176388888889	28540	Bad Doberan	54.106944444444	11.905277777778	11785	Germany	39	EU
Bad Schwartau	Germany	53.919444444444	10.6975	19817	Bad Doberan	54.106944444444	11.905277777778	11785	Germany	82	EU
Meersburg	Germany	47.695833333333	9.2708333333333	5776	Hohnstein	50.983333333333	14.116666666667	3353	Germany	507	EU
Göttingen	Germany	51.533888888889	9.9355555555556	132866	Lutherstadt Wittenberg	51.865833333333	12.649722222222	46475	Germany	191	EU
Oberhof	Germany	50.705277777778	10.725833333333		Winterberg	51.195	8.53	12720	Germany	163	EU
Bretten	Germany	49.036388888889	8.7061111111111	28826	Lutherstadt Wittenberg	51.865833333333	12.649722222222	46475	Germany	421	EU
Dillingen/Saar	Germany	49.35	6.7333333333333	21526	Hoyerswerda	51.433055555556	14.25	33843	Germany	581	EU
Blankenburg	Germany	51.795277777778	10.962222222222	20509	Herdecke	51.4	7.4333333333333		Germany	248	EU
Neusäß	Germany	48.4	10.833333333333	21617	Markkleeberg	51.277777777778	12.383333333333	24240	Germany	339	EU
Ochsenfurt	Germany	49.65	10.066666666667	11155	Colditz	51.116666666667	12.816666666667	8752	Germany	254	EU
Leuna	Germany	51.316666666667	12.016666666667	6929	Wesseling	50.816666666667	6.9666666666667		Germany	357	EU
Ribnitz-Damgarten	Germany	54.25	12.466666666667	15104	Buxtehude	53.476944444444	9.7011111111111	40173	Germany	201	EU
Guben	Germany	51.953333333333	14.716666666667	17971	Laatzen	52.316666666667	9.8	39526	Germany	338	EU
Barsinghausen	Germany	52.3	9.4811111111111	33231	Wurzen	51.366666666667	12.716666666667	16364	Germany	245	EU
Wachenheim	Germany	49.441111111111	8.18		Pegau	51.166666666667	12.25	4759	Germany	347	EU
Worbis	Germany	51.421	10.3637	4885	Medebach	51.197222222222	8.7069444444444	7938	Germany	118	EU
Stendal	Germany	52.6	11.85		Lemgo	52.027222222222	8.9116666666667		Germany	210	EU
